"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Malta","MLT","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.5759010314941","62.7018814086914","60.4295692443848","72.4842910766602","73.6641311645508","76.3832473754883","","98.2725982666016","","99.7966690063477","98.8686218261719","99.8602676391602","","","","","","","","96.4019622802734","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4536666870117","","","90.4567337036133","88.7985992431641","87.8162231445312","86.4003295898438","83.9420394897461","84.4779281616211","83.9187164306641","80.1579971313477","80.7104873657227","81.827392578125","81.1855926513672","80.6045608520508","81.9817810058594","83.2532196044922","82.6075592041016","80.6236190795898","82.7271499633789","86.3708267211914","86.1966934204102","",
"Montenegro","MNE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","97.5186080932617","98.4810104370117","99.7297286987305","100","100","","100","","65.7587585449219","67.330680847168","","","99.0171966552734","96.6426849365234","",
"Northern Mariana Islands","MNP","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.603458404541","56.8293113708496","59.3880882263184","63.6617088317871","67.408317565918","72.3865814208984","76.6880416870117","80.9860610961914","85.1914672851562","88.274787902832","92.0114593505859","94.1646118164062","97.1422271728516","96.6460876464844","97.3881912231445","98.0364990234375","","98.9762725830078","","",
"Mauritania","MRT","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","","90.8679122924805","","","87.5497894287109","90.8040618896484","96.6191711425781","","","","","",
"Mauritius","MUS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","100","",
"Malawi","MWI","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9101982116699","","","","","","","","86.8239212036133","93.9419326782227","","95.3777465820312","87.6966857910156","89.8376693725586","90.4051361083984","","","","","","","","","","","",
"Malaysia","MYS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0870819091797","","98.9793090820312","97.3072967529297","94.75","94.930061340332","94.6875381469727","96.2638168334961","93.5550765991211","93.2591934204102","94.5924682617188","95.3564529418945","96.1202697753906","96.4328689575195","97.3152465820312","98.7691879272461","99.9294891357422","99.7806243896484","98.7995834350586","","99.1930465698242","97.1276931762695","97.4240188598633","90.5801849365234","91.4862289428711","",
"North America","NAC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6466903686523","99.6444091796875","99.2603073120117","99.7772521972656","99.7334365844727","99.810188293457","99.824821472168","99.7650375366211","99.7282791137695","99.8164367675781","99.7382583618164","99.0157928466797","98.2730026245117","98.3764419555664","99.1057586669922","98.8663024902344","98.4756927490234","98.4653091430664","98.3606185913086","98.2491912841797","98.4013366699219","97.3737182617188","97.3199920654297","97.1148834228516","96.0309982299805","",
"Namibia","NAM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.0506973266602","","","","83.2259521484375","","","","94.4096527099609","95.2512664794922","","","","","","","","","","","","","","",
"New Caledonia","NCL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8492202758789","97.4164810180664","80.7534637451172","71.2986526489258","73.163948059082","77.5097885131836","","91.6347274780273","98.0185775756836","98.1993408203125","97.4553833007812","","","","48.6870803833008","46.541561126709","50.6817893981934","50.6349182128906","","55.5909690856934","","","94.6902923583984","96.5897674560547","96.7085266113281","",
"Nigeria","NGA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.0836563110352","38.3552703857422","38.9690017700195","40.6285400390625","","","","61.0053291320801","","","","","","","","63.7461700439453","","","","","","",
"Nicaragua","NIC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.257251739502","63.3218002319336","53.7068290710449","53.519100189209","52.9448394775391","","53.0470886230469","57.760181427002","59.1642799377441","61.2392883300781","57.7734413146973","","61.0960884094238","","","","","","","","","","","","54.9237403869629","44.5577697753906","",
"Netherlands","NLD","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1048393249512","","15.9802503585815","15.5083599090576","17.3242301940918","18.4549293518066","32.0082893371582","","63.4885215759277","66.8413619995117","","74.4576416015625","81.3701782226562","92.738037109375","92.3796310424805","93.9000091552734","94.6411895751953","95.9003677368164","97.1097412109375","","98.3627014160156","98.3466491699219","98.3466567993164","","97.9995422363281","",
"Nauru","NRU","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","","","","","","","","","100","","","","","","","42.8571395874023","",
"New Zealand","NZL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.266227722168","91.5816497802734","92.7788925170898","93.2502517700195","95.4528884887695","96.0838088989258","96.266471862793","96.5594024658203","96.7639465332031","96.6469802856445","96.2777862548828","96.0751113891602","95.8654098510742","93.4177398681641","93.298828125","92.8511428833008","93.2301788330078","93.2747268676758","93.2810592651367","93.6743698120117","93.2523498535156","93.0590209960938","92.7761764526367","92.4961929321289","",
"Oman","OMN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7808074951172","99.8270797729492","99.8401107788086","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","",
"Other small states","OSS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.1405334472656","78.327766418457","77.98681640625","78.6739273071289","79.6500625610352","79.5413970947266","79.3622283935547","78.9323272705078","79.789176940918","75.3907318115234","76.2113723754883","76.8187713623047","76.0969161987305","77.2985916137695","74.4701385498047","77.4112091064453","77.6824188232422","75.8705368041992","75.9036865234375","73.1644592285156","77.377799987793","75.0399780273438","74.2042999267578","73.2695770263672","72.5929183959961","","",
"Pakistan","PAK","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2360992431641","93.8085174560547","92.3681564331055","91.5692825317383","92.4601593017578","92.6374893188477","91.3441848754883","91.1674041748047","92.0192413330078","93.2411346435547","93.4277954101562","92.3526992797852","","","89.2209930419922","86.3996353149414","","84.6772689819336","90.1370697021484","","",
"Panama","PAN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1514129638672","81.0864181518555","80.3878784179688","81.0855712890625","","80.0916366577148","92.456428527832","94.0389633178711","93.3852081298828","93.3838272094727","94.1372375488281","93.836669921875","93.0989608764648","92.9689178466797","","98.618537902832","99.4823303222656","99.4823303222656","99.4823303222656","","","","","","","",
"Peru","PER","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8672103881836","",
"Philippines","PHL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Palau","PLW","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","88.8888854980469","88.8888854980469","",
"Papua New Guinea","PNG","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","","","","","",
"Pre-demographic dividend","PRE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.36962890625","76.0489883422852","69.1853103637695","68.8249130249023","68.8004989624023","67.0652389526367","68.6921997070312","69.4463729858398","69.5581970214844","67.3732299804688","71.4600601196289","68.2020263671875","67.9269104003906","70.6189117431641","71.342041015625","74.2952423095703","74.1681213378906","76.4042205810547","77.4654998779297","75.8002700805664","","","",
"Puerto Rico (US)","PRI","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","93.7642288208008","84.0533065795898","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","",
"Paraguay","PRY","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3190307617188","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Pacific island small states","PSS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4975662231445","77.5093078613281","76.3233795166016","73.961669921875","71.4619369506836","72.3539199829102","77.9871368408203","80.1934432983398","78.6600875854492","81.3281097412109","85.4900817871094","85.7858963012695","87.113037109375","85.0940628051758","84.8177795410156","","","",
"Post-demographic dividend","PST","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6950836181641","96.5111999511719","97.0225677490234","97.5568923950195","97.4453811645508","97.5697708129883","97.9116363525391","98.1397705078125","98.1648330688477","98.428092956543","98.2947616577148","97.6103286743164","96.9311676025391","96.578369140625","97.2681503295898","96.6035537719727","95.5764465332031","95.9047927856445","95.8087387084961","95.7733306884766","96.0116195678711","94.3219223022461","93.8770599365234","93.3852691650391","92.7750625610352","",
"French Polynesia","PYF","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8933601379395","66.4881362915039","","","","","","100","100","100","100","100","100","100","100","100","",
"Romania","ROU","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.973560333252","53.3836402893066","62.077808380127","80.7784194946289","84.3860168457031","78.7004089355469","93.5441970825195","98.2988510131836","97.6676635742188","90.4416275024414","95.7089385986328","90.3768463134766","97.5401000976562","97.1520004272461","95.0132827758789","95.2531814575195","93.3278732299805","91.5873489379883","91.5235137939453","93.3227996826172","94.0565185546875","","74.9172134399414","74.8667678833008","67.9254989624023","",
"South Asia","SAS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7722396850586","76.6324462890625","73.7453231811523","64.7658386230469","70.0725479125977","76.7149505615234","74.0670318603516","77.5667114257812","86.4949493408203","85.7023620605469","89.6657485961914","",
"Saudi Arabia","SAU","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5072708129883","","","","","","100","100","100","100","100","100","100","100","100","100","","",
"Sudan","SDN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2356986999512","51.2754516601562","47.0490684509277","","49.1329803466797","49.5019416809082","46.1144218444824","51.2301902770996","63.9329299926758","66.0933532714844","74.3753890991211","71.9771194458008","69.916259765625","","","","76.8657073974609","76.9598007202148","77.4702529907227","74.5242004394531","77.0585174560547","",
"Singapore","SGP","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0125122070312","98.7414627075195","98.4338607788086","","","","","","","98.9902267456055","99.0016098022461","97.6714935302734","98.2747802734375","98.29931640625","98.3066482543945","98.1242294311523","","",
"Solomon Islands","SLB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1673049926758","54.2815132141113","54.6892242431641","64.1848068237305","66.490364074707","60.9375","66.354377746582","75.5741119384766","77.6959686279297","83.2238311767578","","","","","",
"Sierra Leone","SLE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5450744628906","49.6671142578125","52.7130355834961","","49.1563873291016","","57.1610107421875","56.7071266174316","59.457763671875","59.0119247436523","70.5007476806641","","63.1424942016602","",
"El Salvador","SLV","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.3156127929688","93.4230728149414","92.8854904174805","92.3008117675781","91.6163482666016","90.7695999145508","","","92.9757537841797","","","","93.3313903808594","93.4463119506836","93.4691162109375","93.1905670166016","","","","","98.3505172729492","",
"San Marino","SMR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","61.9047584533691","15.7894697189331","9.52381038665771","11.7647104263306","17.6470603942871","",
"Somalia","SOM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","45.7412185668945","35.09912109375","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4646301269531","75.0907135009766","69.1169815063477","68.8677520751953","70.299072265625","68.3722534179688","69.0373687744141","69.6994400024414","68.1152191162109","65.5301895141602","69.2246704101562","66.0667495727539","65.5235977172852","67.6539688110352","68.0711669921875","70.2744827270508","70.0026779174805","71.3821029663086","71.7416687011719","70.7288436889648","63.7617683410645","","",
"South Sudan","SSD","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4649963378906","75.0901412963867","69.1171569824219","68.8677520751953","70.2989120483398","68.3722915649414","69.0373916625977","69.6999130249023","68.1147689819336","65.530891418457","69.224853515625","66.0664215087891","65.5236663818359","67.654296875","68.0715713500977","70.2747802734375","70.0030670166016","71.382698059082","71.7421798706055","70.728889465332","63.7620887756348","","",
"Small states","SST","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5744094848633","76.7791976928711","77.4115676879883","77.8473510742188","78.7726364135742","78.7895202636719","78.0554428100586","77.8764724731445","78.7079772949219","75.973747253418","75.9399032592773","75.587043762207","74.9845962524414","75.7016677856445","73.5161666870117","76.4301528930664","77.4720077514648","75.9552612304688","76.4231262207031","74.4138793945312","78.1912307739258","76.5164489746094","75.5930786132812","74.5141906738281","73.9460906982422","72.8239822387695","",
"Sao Tome and Principe","STP","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9079895019531","48.8549613952637","","28.8844623565674","30.0990104675293","31.8777294158936","32.5980415344238","25.4940700531006","22.1189594268799","","","","","","","",
"Suriname","SUR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","","","","","","","","","93.0894317626953","","97.1887588500977","100","","","",
"Slovak Republic","SVK","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0506286621094","88.0924911499023","87.7550964355469","89.0898513793945","90.6769638061523","88.6227493286133","89.192138671875","90.9801864624023","","","81.3359527587891","76.9194107055664","75.0218734741211","63.4166297912598","76.5667572021484","79.4197311401367","79.9021530151367","100","87.0887908935547","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6315765380859","76.1904830932617","74.7368392944336","","","67","","","","","","","","","73.4939804077148","57.3170700073242","67.4698791503906","77.6315765380859","81.0810775756836","80.5555572509766","84.5070419311523","87.3684234619141","85.2631607055664","72.5","75","72.093017578125","",
"Syrian Arab Republic","SYR","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.5769729614258","","","","","","","","","","","","","","","","","","","","","","42.2172203063965","",
"Turks and Caicos Islands","TCA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","80","93.3333282470703","93.3333282470703","","","","","","","","","","","","","","","","","93.75","96.363639831543","87.878791809082","82.3529434204102","",
"Chad","TCD","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3522186279297","61.6467208862305","60.2633590698242","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0855712890625","92.6728286743164","92.8275375366211","94.7925567626953","","","","",
"Togo","TGO","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8293209075928","","","","","","","","","","","77.109619140625","71.3410873413086","82.7372665405273","77.2482376098633","","73.9701995849609","","","","78.4512710571289","77.4868469238281","77.9563369750977","80.8311767578125","83.1987686157227","",
"Thailand","THA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","","100","100","100","100","100","",
"Tajikistan","TJK","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9842300415039","93.8848876953125","94.2449111938477","94.4968338012695","100","100","100","100","","","","","","","",
"Turkmenistan","TKM","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7373580932617","73.0156097412109","73.7695236206055","74.0745162963867","74.8953399658203","74.4997329711914","74.1693801879883","74.293830871582","75.1548309326172","76.1928863525391","76.1934585571289","","",
"Timor-Leste","TLS","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
